acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,song,speechiness,tempo,time_signature,track_href,type,uri,valence
0.176,https://api.spotify.com/v1/audio-analysis/2yx1Rn1Zuc4sFjG436cTCr,0.402,188560,0.387,2yx1Rn1Zuc4sFjG436cTCr,0,0,0.247,-9.024,1,Saved By The Bell - Robin Gibb,0.0277,97.256,3,https://api.spotify.com/v1/tracks/2yx1Rn1Zuc4sFjG436cTCr,audio_features,spotify:track:2yx1Rn1Zuc4sFjG436cTCr,0.287
0.000731,https://api.spotify.com/v1/audio-analysis/0n2RMFCf3wfKJ9h3E3BKO8,0.441,219320,0.815,0n2RMFCf3wfKJ9h3E3BKO8,0,3,0.414,-4.088,1,Savin\' Me - Nickelback,0.0276,164.021,4,https://api.spotify.com/v1/tracks/0n2RMFCf3wfKJ9h3E3BKO8,audio_features,spotify:track:0n2RMFCf3wfKJ9h3E3BKO8,0.522
0.00266,https://api.spotify.com/v1/audio-analysis/3c0d4XsLdQbIWhA4gvn4wK,0.475,316813,0.955,3c0d4XsLdQbIWhA4gvn4wK,3.67E-06,5,0.965,-3.655,1,Savior (Comes Alive Version) - Skillet,0.056,102.971,4,https://api.spotify.com/v1/tracks/3c0d4XsLdQbIWhA4gvn4wK,audio_features,spotify:track:3c0d4XsLdQbIWhA4gvn4wK,0.31
0.00164,https://api.spotify.com/v1/audio-analysis/3asFGFY3uLjMDmML1p0tYm,0.549,242280,0.93,3asFGFY3uLjMDmML1p0tYm,6.67E-05,5,0.39,-3.468,0,Savior - Rise Against,0.0487,112.447,4,https://api.spotify.com/v1/tracks/3asFGFY3uLjMDmML1p0tYm,audio_features,spotify:track:3asFGFY3uLjMDmML1p0tYm,0.526
0.0087,https://api.spotify.com/v1/audio-analysis/2oJnewcmY02HnOd1KbVwPe,0.945,126760,0.548,2oJnewcmY02HnOd1KbVwPe,6.07E-06,0,0.123,-6.229,1,Sax Man - The Lonely Island / Jack Black,0.278,107.566,4,https://api.spotify.com/v1/tracks/2oJnewcmY02HnOd1KbVwPe,audio_features,spotify:track:2oJnewcmY02HnOd1KbVwPe,0.63
0.398,https://api.spotify.com/v1/audio-analysis/5HVqftYQ37bJx3y0SI4obk,0.743,260200,0.564,5HVqftYQ37bJx3y0SI4obk,0.0485,4,0.0802,-10.698,0,Saxuality - Candy Dulfer,0.0277,108.027,4,https://api.spotify.com/v1/tracks/5HVqftYQ37bJx3y0SI4obk,audio_features,spotify:track:5HVqftYQ37bJx3y0SI4obk,0.967
0.0143,https://api.spotify.com/v1/audio-analysis/6H4vq5gz0rlNjH0LBzu4An,0.546,230573,0.745,6H4vq5gz0rlNjH0LBzu4An,0,9,0.14,-5.667,1,Say (All I Need) - OneRepublic,0.0526,122.01,4,https://api.spotify.com/v1/tracks/6H4vq5gz0rlNjH0LBzu4An,audio_features,spotify:track:6H4vq5gz0rlNjH0LBzu4An,0.342
0.117,https://api.spotify.com/v1/audio-analysis/2Lj1BSSrmaFPH2aEPCKyth,0.826,229587,0.412,2Lj1BSSrmaFPH2aEPCKyth,0,0,0.0667,-7.821,1,Say - Method Man,0.274,92.004,4,https://api.spotify.com/v1/tracks/2Lj1BSSrmaFPH2aEPCKyth,audio_features,spotify:track:2Lj1BSSrmaFPH2aEPCKyth,0.649
3.54E-05,https://api.spotify.com/v1/audio-analysis/4qXWCtkUQw1PbQOhzxONqn,0.319,268453,0.879,4qXWCtkUQw1PbQOhzxONqn,0.891,9,0.0917,-5.505,0,Say Hello To The Angels - Interpol,0.0377,103.926,4,https://api.spotify.com/v1/tracks/4qXWCtkUQw1PbQOhzxONqn,audio_features,spotify:track:4qXWCtkUQw1PbQOhzxONqn,0.269
0.29,https://api.spotify.com/v1/audio-analysis/63CH0YPPYNcjuOJQQBqLdU,0.593,240107,0.678,63CH0YPPYNcjuOJQQBqLdU,0,5,0.213,-3.364,0,Say My Name - Destiny\'s Child,0.183,68.769,4,https://api.spotify.com/v1/tracks/63CH0YPPYNcjuOJQQBqLdU,audio_features,spotify:track:63CH0YPPYNcjuOJQQBqLdU,0.741
0.242,https://api.spotify.com/v1/audio-analysis/0lZJwpTYUtFHabZieXvPAB,0.1,276467,0.305,0lZJwpTYUtFHabZieXvPAB,0.0206,2,0.37,-12.3,0,Say No More - Charly García,0.0338,83.527,4,https://api.spotify.com/v1/tracks/0lZJwpTYUtFHabZieXvPAB,audio_features,spotify:track:0lZJwpTYUtFHabZieXvPAB,0.0851
0.00651,https://api.spotify.com/v1/audio-analysis/7waZfrpjfOYktwulz6fo02,0.572,194200,0.967,7waZfrpjfOYktwulz6fo02,0,4,0.076,-3.733,0,Say This Sooner - The Almost,0.0967,121.008,4,https://api.spotify.com/v1/tracks/7waZfrpjfOYktwulz6fo02,audio_features,spotify:track:7waZfrpjfOYktwulz6fo02,0.527
0.189,https://api.spotify.com/v1/audio-analysis/4EQkcrSLF3QdlwNca7sMXY,0.909,309867,0.548,4EQkcrSLF3QdlwNca7sMXY,0,2,0.153,-3.664,1,Say What You Say - Eminem / Dr. Dre,0.412,113.358,5,https://api.spotify.com/v1/tracks/4EQkcrSLF3QdlwNca7sMXY,audio_features,spotify:track:4EQkcrSLF3QdlwNca7sMXY,0.42
0.0202,https://api.spotify.com/v1/audio-analysis/6QAlLlhH9OxKng6N3rHatd,0.734,223187,0.798,6QAlLlhH9OxKng6N3rHatd,0,11,0.216,-6.374,0,Say Yeah [Radio Edit] - Wiz Khalifa,0.127,141.99,4,https://api.spotify.com/v1/tracks/6QAlLlhH9OxKng6N3rHatd,audio_features,spotify:track:6QAlLlhH9OxKng6N3rHatd,0.65
0.871,https://api.spotify.com/v1/audio-analysis/1PyPK82Vd79mBJcuqA4Dv1,0.499,139000,0.0875,1PyPK82Vd79mBJcuqA4Dv1,0.000221,5,0.11,-20.383,1,Say Yes - Elliott Smith,0.05,153.439,4,https://api.spotify.com/v1/tracks/1PyPK82Vd79mBJcuqA4Dv1,audio_features,spotify:track:1PyPK82Vd79mBJcuqA4Dv1,0.418
0.219,https://api.spotify.com/v1/audio-analysis/2fE4MbwX3QGMzNaMjGVhtw,0.74,268373,0.404,2fE4MbwX3QGMzNaMjGVhtw,1.41E-06,5,0.128,-12.947,0,Say Yes - Floetry,0.0761,117.887,1,https://api.spotify.com/v1/tracks/2fE4MbwX3QGMzNaMjGVhtw,audio_features,spotify:track:2fE4MbwX3QGMzNaMjGVhtw,0.427
0.59,https://api.spotify.com/v1/audio-analysis/5e5MKPtJuFb8NaeSEyV5gD,0.611,377600,0.4,5e5MKPtJuFb8NaeSEyV5gD,0.174,0,0.109,-10.197,0,Say You Will - Kanye West,0.0304,172.662,4,https://api.spotify.com/v1/tracks/5e5MKPtJuFb8NaeSEyV5gD,audio_features,spotify:track:5e5MKPtJuFb8NaeSEyV5gD,0.313
0.000179,https://api.spotify.com/v1/audio-analysis/15ZDD1aPzLMKSaSVzRvQCY,0.525,193120,0.886,15ZDD1aPzLMKSaSVzRvQCY,0,2,0.0921,-5.328,1,Scared - Three Days Grace,0.069,118.055,4,https://api.spotify.com/v1/tracks/15ZDD1aPzLMKSaSVzRvQCY,audio_features,spotify:track:15ZDD1aPzLMKSaSVzRvQCY,0.389
0.0546,https://api.spotify.com/v1/audio-analysis/5m3MMqREtffhno6KLdpnDI,0.534,222920,0.575,5m3MMqREtffhno6KLdpnDI,0,1,0.131,-6.706,1,Scared Of Lonely - Beyoncé,0.0519,86.961,4,https://api.spotify.com/v1/tracks/5m3MMqREtffhno6KLdpnDI,audio_features,spotify:track:5m3MMqREtffhno6KLdpnDI,0.205
0.0655,https://api.spotify.com/v1/audio-analysis/623rRTKwGmgjH6sjE9uWLh,0.65,215973,0.82,623rRTKwGmgjH6sjE9uWLh,0.00274,5,0.215,-10.9,0,Scatman (Ski-Ba-Bop-Ba-Dop-Bop) - Scatman John,0.0356,135.982,4,https://api.spotify.com/v1/tracks/623rRTKwGmgjH6sjE9uWLh,audio_features,spotify:track:623rRTKwGmgjH6sjE9uWLh,0.757
0.593,https://api.spotify.com/v1/audio-analysis/6lVgwRbgkAIOD17fXb4MUZ,0.357,184520,0.499,6lVgwRbgkAIOD17fXb4MUZ,0.696,5,0.248,-10.004,1,Schifrin and Variations - Michael Giacchino,0.0422,174.645,5,https://api.spotify.com/v1/tracks/6lVgwRbgkAIOD17fXb4MUZ,audio_features,spotify:track:6lVgwRbgkAIOD17fXb4MUZ,0.249
0.394,https://api.spotify.com/v1/audio-analysis/2fjXnGm6zPXtHCwhfjkj0M,0.293,209627,0.869,2fjXnGm6zPXtHCwhfjkj0M,0.159,2,0.724,-9.952,0,School\'s Out - Alice Cooper,0.0553,137.008,4,https://api.spotify.com/v1/tracks/2fjXnGm6zPXtHCwhfjkj0M,audio_features,spotify:track:2fjXnGm6zPXtHCwhfjkj0M,0.184
0.966,https://api.spotify.com/v1/audio-analysis/2WS86pNg8bPqjNECmgQVEM,0.267,493405,0.00636,2WS86pNg8bPqjNECmgQVEM,0.936,7,0.0769,-21.15,1,Schwarze Biene (Black Maja) - Bohren & Der Club Of Gore,0.0611,130.892,5,https://api.spotify.com/v1/tracks/2WS86pNg8bPqjNECmgQVEM,audio_features,spotify:track:2WS86pNg8bPqjNECmgQVEM,0.0326
0.0557,https://api.spotify.com/v1/audio-analysis/4Ye972GQuXfs1RZgUhqzCy,0.653,374653,0.688,4Ye972GQuXfs1RZgUhqzCy,0.00639,6,0.265,-6.851,0,Scream - Chris Cornell,0.0276,119.23,4,https://api.spotify.com/v1/tracks/4Ye972GQuXfs1RZgUhqzCy,audio_features,spotify:track:4Ye972GQuXfs1RZgUhqzCy,0.339
0.0981,https://api.spotify.com/v1/audio-analysis/46576CnmgT6xr0RaZNF2Kt,0.782,277960,0.965,46576CnmgT6xr0RaZNF2Kt,1.09E-05,0,0.251,-3.894,1,Scream - Michael Jackson,0.115,106.529,4,https://api.spotify.com/v1/tracks/46576CnmgT6xr0RaZNF2Kt,audio_features,spotify:track:46576CnmgT6xr0RaZNF2Kt,0.546
0.000116,https://api.spotify.com/v1/audio-analysis/45YjbmNrNU5JIUqDeVpVkR,0.359,266440,0.994,45YjbmNrNU5JIUqDeVpVkR,5.89E-06,2,0.0816,-4.232,1,Scream Aim Fire - Bullet For My Valentine,0.084,100.146,4,https://api.spotify.com/v1/tracks/45YjbmNrNU5JIUqDeVpVkR,audio_features,spotify:track:45YjbmNrNU5JIUqDeVpVkR,0.16
0.00269,https://api.spotify.com/v1/audio-analysis/511eJ4LCDxOG4qkrxU92nH,0.657,241560,0.964,511eJ4LCDxOG4qkrxU92nH,0.159,0,0.544,-5.979,1,Scream For More - Kate Ryan,0.0293,139.987,4,https://api.spotify.com/v1/tracks/511eJ4LCDxOG4qkrxU92nH,audio_features,spotify:track:511eJ4LCDxOG4qkrxU92nH,0.468
0.00699,https://api.spotify.com/v1/audio-analysis/2tok19xM2tiPffZtllhPdC,0.545,258907,0.697,2tok19xM2tiPffZtllhPdC,0,5,0.231,-6.425,0,Scream My Name - LMFAO,0.0579,125.947,4,https://api.spotify.com/v1/tracks/2tok19xM2tiPffZtllhPdC,audio_features,spotify:track:2tok19xM2tiPffZtllhPdC,0.354
0.383,https://api.spotify.com/v1/audio-analysis/0w4eINpH6ZzZxYGgwSdyBX,0.457,226307,0.527,0w4eINpH6ZzZxYGgwSdyBX,1.82E-06,6,0.17,-7.662,1,Screaming Infidelities - Dashboard Confessional,0.0304,142.441,4,https://api.spotify.com/v1/tracks/0w4eINpH6ZzZxYGgwSdyBX,audio_features,spotify:track:0w4eINpH6ZzZxYGgwSdyBX,0.193
0.745,https://api.spotify.com/v1/audio-analysis/0qdsRAKNGrAD5P5HtlvO9P,0.375,260000,0.403,0qdsRAKNGrAD5P5HtlvO9P,0.546,2,0.181,-12.776,0,Screenager - Muse,0.0286,80.661,4,https://api.spotify.com/v1/tracks/0qdsRAKNGrAD5P5HtlvO9P,audio_features,spotify:track:0qdsRAKNGrAD5P5HtlvO9P,0.207
2.82E-05,https://api.spotify.com/v1/audio-analysis/7J828eM2cTnwYuoS8ntlxi,0.532,265827,0.799,7J828eM2cTnwYuoS8ntlxi,0.015,7,0.0774,-5.044,1,Scumbag Blues - Them Crooked Vultures,0.0378,112.231,4,https://api.spotify.com/v1/tracks/7J828eM2cTnwYuoS8ntlxi,audio_features,spotify:track:7J828eM2cTnwYuoS8ntlxi,0.494
0.831,https://api.spotify.com/v1/audio-analysis/4hhbhtAXFPk18e9UxLq1nc,0.625,274507,0.535,4hhbhtAXFPk18e9UxLq1nc,0.203,3,0.122,-11.02,1,Scythian Empires - Andrew Bird,0.0283,112.978,4,https://api.spotify.com/v1/tracks/4hhbhtAXFPk18e9UxLq1nc,audio_features,spotify:track:4hhbhtAXFPk18e9UxLq1nc,0.46
0.408,https://api.spotify.com/v1/audio-analysis/5sNUgjxC7ecFLe9D4KgHT2,0.724,204987,0.87,5sNUgjxC7ecFLe9D4KgHT2,0,9,0.275,-2.999,0,Se Ne Dicon Di Parole - Giuliano Palma & The Bluebeaters,0.0325,124.946,4,https://api.spotify.com/v1/tracks/5sNUgjxC7ecFLe9D4KgHT2,audio_features,spotify:track:5sNUgjxC7ecFLe9D4KgHT2,0.902
0.469,https://api.spotify.com/v1/audio-analysis/6Eel4FjUR2UjHHzYhpRXwt,0.272,483613,0.341,6Eel4FjUR2UjHHzYhpRXwt,0.556,4,0.0894,-13.992,0,Sea Horse - Devendra Banhart,0.0317,174.664,4,https://api.spotify.com/v1/tracks/6Eel4FjUR2UjHHzYhpRXwt,audio_features,spotify:track:6Eel4FjUR2UjHHzYhpRXwt,0.227
0.94,https://api.spotify.com/v1/audio-analysis/1J3w85cS3FEmoSKRu2dQJ8,0.561,139467,0.0859,1J3w85cS3FEmoSKRu2dQJ8,0,6,0.16,-11.478,0,Sea Of Love - Cat Power,0.0511,78.372,4,https://api.spotify.com/v1/tracks/1J3w85cS3FEmoSKRu2dQJ8,audio_features,spotify:track:1J3w85cS3FEmoSKRu2dQJ8,0.117
0.872,https://api.spotify.com/v1/audio-analysis/0ywbPpGKxPsv4F8JdkIEMD,0.519,291773,0.319,0ywbPpGKxPsv4F8JdkIEMD,0.881,5,0.116,-10.537,1,Sea-Shells - Sia,0.0271,127.984,4,https://api.spotify.com/v1/tracks/0ywbPpGKxPsv4F8JdkIEMD,audio_features,spotify:track:0ywbPpGKxPsv4F8JdkIEMD,0.102
0.932,https://api.spotify.com/v1/audio-analysis/3wiQZuzyyuZBXFpgvjdw0Q,0.218,284213,0.205,3wiQZuzyyuZBXFpgvjdw0Q,0.00253,7,0.123,-14.123,1,Seal Jubilee - Bat For Lashes,0.0355,77.321,4,https://api.spotify.com/v1/tracks/3wiQZuzyyuZBXFpgvjdw0Q,audio_features,spotify:track:3wiQZuzyyuZBXFpgvjdw0Q,0.0629
2.22E-05,https://api.spotify.com/v1/audio-analysis/52KneT59RQYrBps6lraj4O,0.227,252733,0.785,52KneT59RQYrBps6lraj4O,0.302,9,0.289,-8.228,1,Search And Destroy - Red Hot Chili Peppers / Beavis And Butt-Head,0.0542,162.663,4,https://api.spotify.com/v1/tracks/52KneT59RQYrBps6lraj4O,audio_features,spotify:track:52KneT59RQYrBps6lraj4O,0.437
0.00431,https://api.spotify.com/v1/audio-analysis/3d5L66tCUvYeg9VQMTg4Qi,0.758,236400,0.517,3d5L66tCUvYeg9VQMTg4Qi,0.716,8,0.0889,-12.485,1,Searchin\' - Brant Bjork,0.0861,147.868,4,https://api.spotify.com/v1/tracks/3d5L66tCUvYeg9VQMTg4Qi,audio_features,spotify:track:3d5L66tCUvYeg9VQMTg4Qi,0.912
0.732,https://api.spotify.com/v1/audio-analysis/0QCuMBeqdWkwFUTO1WlAjH,0.616,99227,0.41,0QCuMBeqdWkwFUTO1WlAjH,0,1,0.123,-8.523,1,Seaside - The Kooks,0.0413,129.498,4,https://api.spotify.com/v1/tracks/0QCuMBeqdWkwFUTO1WlAjH,audio_features,spotify:track:0QCuMBeqdWkwFUTO1WlAjH,0.324
0.172,https://api.spotify.com/v1/audio-analysis/65F43KFVtGPFNGu15MHyul,0.608,293518,0.464,65F43KFVtGPFNGu15MHyul,0.113,5,0.174,-9.01,1,Seasons Change - Corinne Bailey Rae,0.0387,135.423,4,https://api.spotify.com/v1/tracks/65F43KFVtGPFNGu15MHyul,audio_features,spotify:track:65F43KFVtGPFNGu15MHyul,0.24
1.22E-05,https://api.spotify.com/v1/audio-analysis/0Beb8WbTKUTbmtSxLyCF3x,0.294,420333,0.986,0Beb8WbTKUTbmtSxLyCF3x,0.541,0,0.118,-4.947,0,Second Heartbeat - Avenged Sevenfold,0.096,184.983,4,https://api.spotify.com/v1/tracks/0Beb8WbTKUTbmtSxLyCF3x,audio_features,spotify:track:0Beb8WbTKUTbmtSxLyCF3x,0.319
0.00453,https://api.spotify.com/v1/audio-analysis/6d435H47zqcVWeXeSea5AY,0.601,205227,0.712,6d435H47zqcVWeXeSea5AY,1.58E-06,7,0.0913,-4.039,1,Second To None - Phoenix,0.0389,161.964,4,https://api.spotify.com/v1/tracks/6d435H47zqcVWeXeSea5AY,audio_features,spotify:track:6d435H47zqcVWeXeSea5AY,0.896
0.0557,https://api.spotify.com/v1/audio-analysis/7eoC95sT8KxeZGPAikDOAm,0.577,229160,0.486,7eoC95sT8KxeZGPAikDOAm,0,9,0.2,-6.966,0,Secret - The Pierces,0.0548,138.172,3,https://api.spotify.com/v1/tracks/7eoC95sT8KxeZGPAikDOAm,audio_features,spotify:track:7eoC95sT8KxeZGPAikDOAm,0.236
0.00897,https://api.spotify.com/v1/audio-analysis/0MhXc0ygpGgg9wFUkC9k6T,0.462,302800,0.972,0MhXc0ygpGgg9wFUkC9k6T,0,2,0.274,-4.649,1,Secret Crowds - Angels and Airwaves,0.0767,154.095,4,https://api.spotify.com/v1/tracks/0MhXc0ygpGgg9wFUkC9k6T,audio_features,spotify:track:0MhXc0ygpGgg9wFUkC9k6T,0.666
0.0314,https://api.spotify.com/v1/audio-analysis/7IUBw7EUgcjzGV6zv9fkLX,0.323,223067,0.806,7IUBw7EUgcjzGV6zv9fkLX,1.11E-05,7,0.181,-6.554,0,Secret Door - Arctic Monkeys,0.0769,124.615,4,https://api.spotify.com/v1/tracks/7IUBw7EUgcjzGV6zv9fkLX,audio_features,spotify:track:7IUBw7EUgcjzGV6zv9fkLX,0.548
0.147,https://api.spotify.com/v1/audio-analysis/2J8zTfJBjCmpG7R0502kli,0.374,299773,0.109,2J8zTfJBjCmpG7R0502kli,0.000487,7,0.0526,-17.186,1,Secret Hell - dEUS,0.0399,111.477,4,https://api.spotify.com/v1/tracks/2J8zTfJBjCmpG7R0502kli,audio_features,spotify:track:2J8zTfJBjCmpG7R0502kli,0.0379
0.276,https://api.spotify.com/v1/audio-analysis/5blIzPTIaEfCfBgYsFBsHl,0.552,277800,0.505,5blIzPTIaEfCfBgYsFBsHl,0.000145,10,0.0844,-9.694,0,Secret Smile - Semisonic,0.0276,98.993,4,https://api.spotify.com/v1/tracks/5blIzPTIaEfCfBgYsFBsHl,audio_features,spotify:track:5blIzPTIaEfCfBgYsFBsHl,0.544
0.00319,https://api.spotify.com/v1/audio-analysis/4VkmznX7ExRZX2U9XO46oS,0.395,208438,0.918,4VkmznX7ExRZX2U9XO46oS,0,1,0.201,-4.076,1,Secret Valentine - We The Kings,0.0525,160.016,4,https://api.spotify.com/v1/tracks/4VkmznX7ExRZX2U9XO46oS,audio_features,spotify:track:4VkmznX7ExRZX2U9XO46oS,0.283
0.098,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,0.515,224693,0.767,1NhPKVLsHhFUHIOZ32QnS2,0,2,0.121,-6.199,1,Secrets - OneRepublic,0.0352,148.024,4,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,audio_features,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,0.38
0.454,https://api.spotify.com/v1/audio-analysis/6KccWPA6hng41NEg2PSVdx,0.392,202733,0.264,6KccWPA6hng41NEg2PSVdx,0.00641,4,0.109,-13.077,0,See Saw - Devendra Banhart,0.0326,90.135,4,https://api.spotify.com/v1/tracks/6KccWPA6hng41NEg2PSVdx,audio_features,spotify:track:6KccWPA6hng41NEg2PSVdx,0.0709
0.0599,https://api.spotify.com/v1/audio-analysis/7EeguJRdQU0ud4bjmiwqyi,0.453,305653,0.631,7EeguJRdQU0ud4bjmiwqyi,4.14E-05,7,0.116,-6.79,1,See The Sun - Dido,0.0328,77.989,4,https://api.spotify.com/v1/tracks/7EeguJRdQU0ud4bjmiwqyi,audio_features,spotify:track:7EeguJRdQU0ud4bjmiwqyi,0.308
0.0148,https://api.spotify.com/v1/audio-analysis/0GENETcbBO2yCnk2nO8S9a,0.35,216427,0.859,0GENETcbBO2yCnk2nO8S9a,5.02E-06,6,0.0752,-5.498,1,See The Sun - The Kooks,0.0809,164.608,4,https://api.spotify.com/v1/tracks/0GENETcbBO2yCnk2nO8S9a,audio_features,spotify:track:0GENETcbBO2yCnk2nO8S9a,0.395
0.000178,https://api.spotify.com/v1/audio-analysis/26TKnPNmeJK1XMXhAvaYJR,0.274,158347,0.955,26TKnPNmeJK1XMXhAvaYJR,1.08E-05,7,0.359,-4.083,1,See The World - The Kooks,0.153,161.785,4,https://api.spotify.com/v1/tracks/26TKnPNmeJK1XMXhAvaYJR,audio_features,spotify:track:26TKnPNmeJK1XMXhAvaYJR,0.682
0.0137,https://api.spotify.com/v1/audio-analysis/0G71WvIkF2K6HViJeFvOcM,0.685,190453,0.919,0G71WvIkF2K6HViJeFvOcM,3.29E-05,9,0.114,-5.039,0,See You Again - Miley Cyrus,0.203,138.95,4,https://api.spotify.com/v1/tracks/0G71WvIkF2K6HViJeFvOcM,audio_features,spotify:track:0G71WvIkF2K6HViJeFvOcM,0.715
0.657,https://api.spotify.com/v1/audio-analysis/1uKzAldJYlwje9HstlwTie,0.369,171373,0.295,1uKzAldJYlwje9HstlwTie,1.54E-05,4,0.107,-12.779,1,See You Soon - Coldplay,0.0351,92.226,4,https://api.spotify.com/v1/tracks/1uKzAldJYlwje9HstlwTie,audio_features,spotify:track:1uKzAldJYlwje9HstlwTie,0.211
0.503,https://api.spotify.com/v1/audio-analysis/6HAQOqIkGZcl9X2dut7uga,0.595,299760,0.25,6HAQOqIkGZcl9X2dut7uga,0.203,4,0.0938,-14.686,1,Seeds Of Night - The Cave Singers,0.0286,99.507,4,https://api.spotify.com/v1/tracks/6HAQOqIkGZcl9X2dut7uga,audio_features,spotify:track:6HAQOqIkGZcl9X2dut7uga,0.657
0.00476,https://api.spotify.com/v1/audio-analysis/1hpvWM9tt5hvbezWq84ETB,0.596,288173,0.668,1hpvWM9tt5hvbezWq84ETB,0.0136,9,0.106,-9.309,1,Seemann - Rammstein,0.0536,140.136,4,https://api.spotify.com/v1/tracks/1hpvWM9tt5hvbezWq84ETB,audio_features,spotify:track:1hpvWM9tt5hvbezWq84ETB,0.336
0.000605,https://api.spotify.com/v1/audio-analysis/4KMEHEXyQT7NUfBvhaaHul,0.85,305800,0.467,4KMEHEXyQT7NUfBvhaaHul,0.0311,9,0.0966,-6.896,1,Segertåget (Dada Life remix) - Maskinen,0.204,127.023,4,https://api.spotify.com/v1/tracks/4KMEHEXyQT7NUfBvhaaHul,audio_features,spotify:track:4KMEHEXyQT7NUfBvhaaHul,0.557
0.00437,https://api.spotify.com/v1/audio-analysis/1dS1SUD3vr0McKwez9MqAY,0.638,234227,0.918,1dS1SUD3vr0McKwez9MqAY,0.0706,9,0.331,-6.294,0,Sehnsucht - Rammstein,0.0385,125.066,4,https://api.spotify.com/v1/tracks/1dS1SUD3vr0McKwez9MqAY,audio_features,spotify:track:1dS1SUD3vr0McKwez9MqAY,0.723
0.00219,https://api.spotify.com/v1/audio-analysis/1lz9t9I3zArRacD2Pud76x,0.726,217173,0.662,1lz9t9I3zArRacD2Pud76x,0.0137,11,0.0603,-5.338,0,Selfish Girl - Rihanna,0.0691,82.002,4,https://api.spotify.com/v1/tracks/1lz9t9I3zArRacD2Pud76x,audio_features,spotify:track:1lz9t9I3zArRacD2Pud76x,0.702
0.00913,https://api.spotify.com/v1/audio-analysis/7BG8BwW3Bhdq4PnZmjDBRm,0.444,205413,0.904,7BG8BwW3Bhdq4PnZmjDBRm,0.000111,6,0.145,-6.733,1,Selling The Drama - Live,0.0633,124.253,4,https://api.spotify.com/v1/tracks/7BG8BwW3Bhdq4PnZmjDBRm,audio_features,spotify:track:7BG8BwW3Bhdq4PnZmjDBRm,0.341
0.323,https://api.spotify.com/v1/audio-analysis/3tPGzLQOB9GnSisO0l4tGW,0.747,307307,0.62,3tPGzLQOB9GnSisO0l4tGW,0.000939,6,0.144,-7.152,0,Sencillamente - Bersuit Vergarabat,0.0269,136.025,4,https://api.spotify.com/v1/tracks/3tPGzLQOB9GnSisO0l4tGW,audio_features,spotify:track:3tPGzLQOB9GnSisO0l4tGW,0.965
0.784,https://api.spotify.com/v1/audio-analysis/6oevmHGObPQgu65CGA68Ap,0.538,201560,0.305,6oevmHGObPQgu65CGA68Ap,4.40E-05,7,0.106,-9.045,1,Sensible Heart - City And Colour,0.035,134.202,4,https://api.spotify.com/v1/tracks/6oevmHGObPQgu65CGA68Ap,audio_features,spotify:track:6oevmHGObPQgu65CGA68Ap,0.236
0.901,https://api.spotify.com/v1/audio-analysis/2DMBNPulPIjZOvQak7saAz,0.529,156093,0.273,2DMBNPulPIjZOvQak7saAz,1.17E-05,0,0.213,-7.965,1,Sentimental Heart - She & Him,0.0257,76.894,4,https://api.spotify.com/v1/tracks/2DMBNPulPIjZOvQak7saAz,audio_features,spotify:track:2DMBNPulPIjZOvQak7saAz,0.591
0.205,https://api.spotify.com/v1/audio-analysis/7x4x8Ai8m86OC4JnkWCb2h,0.77,212880,0.424,7x4x8Ai8m86OC4JnkWCb2h,0.909,7,0.0648,-10.375,1,Senza Una Donna (Without A Woman) - Zucchero / Paul Young,0.0389,96.028,4,https://api.spotify.com/v1/tracks/7x4x8Ai8m86OC4JnkWCb2h,audio_features,spotify:track:7x4x8Ai8m86OC4JnkWCb2h,0.481
0.00416,https://api.spotify.com/v1/audio-analysis/1ELi3GM6iYqV4AGUxKh51A,0.314,237573,0.846,1ELi3GM6iYqV4AGUxKh51A,0.645,6,0.119,-5.798,0,Seppuku - Beep Beep,0.0589,167.051,4,https://api.spotify.com/v1/tracks/1ELi3GM6iYqV4AGUxKh51A,audio_features,spotify:track:1ELi3GM6iYqV4AGUxKh51A,0.192
0.0465,https://api.spotify.com/v1/audio-analysis/21RRhjnMsrvQpeQ10ptSBZ,0.43,240213,0.703,21RRhjnMsrvQpeQ10ptSBZ,0,10,0.0809,-5.52,1,September - Daughtry,0.0342,149.873,4,https://api.spotify.com/v1/tracks/21RRhjnMsrvQpeQ10ptSBZ,audio_features,spotify:track:21RRhjnMsrvQpeQ10ptSBZ,0.328
0.655,https://api.spotify.com/v1/audio-analysis/1SiCtau1nkwR7lbxykOmpX,0.378,149533,0.0753,1SiCtau1nkwR7lbxykOmpX,0.000113,2,0.11,-17.728,1,September - Ryan Adams & The Cardinals,0.0373,117.124,4,https://api.spotify.com/v1/tracks/1SiCtau1nkwR7lbxykOmpX,audio_features,spotify:track:1SiCtau1nkwR7lbxykOmpX,0.237
0.0279,https://api.spotify.com/v1/audio-analysis/21GwG8Alj5Duat0I0IkE9R,0.692,274480,0.661,21GwG8Alj5Duat0I0IkE9R,2.94E-06,6,0.161,-5.75,0,Serenity - Godsmack,0.0236,110.161,4,https://api.spotify.com/v1/tracks/21GwG8Alj5Duat0I0IkE9R,audio_features,spotify:track:21GwG8Alj5Duat0I0IkE9R,0.327
